src_rank,dst_rank,direction,msg_bytes,iters,avg_rtt_seconds,latency_seconds,bandwidth_MBps
11,31,b->a,1,100,7.56738000064e-06,3.78369000032e-06,0.264292264936
11,31,a->b,2,100,7.52226000031e-06,3.76113000016e-06,0.531755084221
11,31,b->a,2,100,7.5605699999e-06,3.78028499995e-06,0.529060639615
11,31,a->b,4,100,7.47736999983e-06,3.73868499992e-06,1.06989489622
11,31,b->a,4,100,7.56277999926e-06,3.78138999963e-06,1.0578120745
11,31,a->b,8,100,7.42627999898e-06,3.71313999949e-06,2.15451073784
11,31,b->a,8,100,7.50106000169e-06,3.75053000084e-06,2.13303186435
11,31,a->b,16,100,7.5029300001e-06,3.75146500005e-06,4.26500047309
11,31,b->a,16,100,7.53761999931e-06,3.76880999966e-06,4.2453718817
11,31,a->b,32,100,7.53378999889e-06,3.76689499944e-06,8.49506025645
11,31,b->a,32,100,7.58591000022e-06,3.79295500011e-06,8.43669381764
11,31,a->b,64,100,7.57265999937e-06,3.78632999968e-06,16.9029112638
11,31,b->a,64,100,7.58841999868e-06,3.79420999934e-06,16.8678064765
11,31,a->b,128,100,8.52440000017e-06,4.26220000008e-06,30.0314391623
11,31,b->a,128,100,8.60434999822e-06,4.30217499911e-06,29.7523926912
11,31,a->b,256,100,8.87228000011e-06,4.43614000005e-06,57.7078270742
11,31,b->a,256,100,8.79611999835e-06,4.39805999918e-06,58.2074824009
11,31,a->b,512,100,8.84171999814e-06,4.42085999907e-06,115.81457004
11,31,b->a,512,100,8.83710000153e-06,4.41855000076e-06,115.875117383
11,31,a->b,1024,100,8.95121999974e-06,4.47560999987e-06,228.795627865
11,31,b->a,1024,100,9.09369000055e-06,4.54684500028e-06,225.211107908
11,31,a->b,2048,100,9.28426999963e-06,4.64213499981e-06,441.17631221
11,31,b->a,2048,100,9.26580999931e-06,4.63290499965e-06,442.055254781
11,31,a->b,4096,100,9.51731999976e-06,4.75865999988e-06,860.746512696
11,31,b->a,4096,100,9.55355000087e-06,4.77677500044e-06,857.482297078
11,31,a->b,8192,100,1.03042499995e-05,5.15212499977e-06,1590.02353405
11,31,b->a,8192,100,1.027583e-05,5.13791499998e-06,1594.42108327
11,31,a->b,16384,100,1.20671600007e-05,6.03358000035e-06,2715.46909116
11,31,b->a,16384,100,1.20635300004e-05,6.03176500022e-06,2716.28619474
11,31,a->b,32768,100,2.95515099992e-05,1.47757549996e-05,2217.68701504
11,31,b->a,32768,100,2.94662099986e-05,1.47331049993e-05,2224.10686692
11,31,a->b,65536,100,3.46709199994e-05,1.73354599997e-05,3780.45924372
11,31,b->a,65536,100,3.46461499998e-05,1.73230749999e-05,3783.1620541
11,31,a->b,131072,100,4.22394599991e-05,2.11197299996e-05,6206.13994605
11,31,b->a,131072,100,4.23395799999e-05,2.11697899999e-05,6191.46434615
11,31,a->b,262144,100,6.36819800002e-05,3.18409900001e-05,8232.90984355
11,31,b->a,262144,100,6.53903900002e-05,3.26951950001e-05,8017.81423843
11,31,a->b,524288,100,9.96485100018e-05,4.98242550009e-05,10522.7464011
11,31,b->a,524288,100,0.000100241740001,5.01208700007e-05,10460.4728528
11,31,a->b,1048576,100,0.000176932219999,8.84661099997e-05,11852.8552912
11,31,b->a,1048576,100,0.000176888129999,8.84440649997e-05,11855.8096578
11,31,a->b,2097152,100,0.000355208349999,0.000177604175,11808.010707
11,31,b->a,2097152,100,0.000353190140002,0.000176595070001,11875.4844062
11,31,a->b,4194304,100,0.000711273970001,0.000355636985,11793.778985
11,31,b->a,4194304,100,0.00071057675,0.000355288375,11805.3510757
11,31,a->b,8388608,100,0.00142642545,0.000713212725,11761.7194786
11,31,b->a,8388608,100,0.00142948283,0.000714741415001,11736.5634955
11,31,a->b,16777216,100,0.00287282386,0.00143641193,11679.9475482
11,31,b->a,16777216,100,0.00286710473,0.001433552365,11703.2460129
11,31,a->b,33554432,100,0.00573516443,0.002867582215,11701.2972896
11,31,b->a,33554432,100,0.00573902051,0.002869510255,11693.4351224
12,13,a->b,1,100,1.72795000026e-06,8.63975000129e-07,1.157440898
12,13,b->a,1,100,9.30700000481e-07,4.65350000241e-07,2.14892016651
12,13,a->b,2,100,9.30200001221e-07,4.65100000611e-07,4.30015049962
12,13,b->a,2,100,9.17180000215e-07,4.58590000108e-07,4.36119409392
12,13,a->b,4,100,9.28790000216e-07,4.64395000108e-07,8.61335716161
12,13,b->a,4,100,9.3090000064e-07,4.6545000032e-07,8.59383391825
12,13,a->b,8,100,9.28499998736e-07,4.64249999368e-07,17.2320948
12,13,b->a,8,100,9.27589999264e-07,4.63794999632e-07,17.2490001107
12,13,a->b,16,100,9.37410000006e-07,4.68705000003e-07,34.1366104477
12,13,b->a,16,100,9.41920000059e-07,4.7096000003e-07,33.9731612005
12,13,a->b,32,100,1.09983000129e-06,5.49915000647e-07,58.1908112387
12,13,b->a,32,100,1.08510000018e-06,5.42550000091e-07,58.9807390925
12,13,a->b,64,100,1.26233999936e-06,6.31169999679e-07,101.39898923
12,13,b->a,64,100,1.27486999872e-06,6.37434999362e-07,100.40239407
12,13,a->b,128,100,1.32586000063e-06,6.62930000317e-07,193.082225784
12,13,b->a,128,100,1.31665000026e-06,6.58325000131e-07,194.432840883
12,13,a->b,256,100,1.42716000028e-06,7.13580000138e-07,358.754449327
12,13,b->a,256,100,1.40522000038e-06,7.02610000189e-07,364.355759142
12,13,a->b,512,100,1.53316000024e-06,7.66580000118e-07,667.901588773
12,13,b->a,512,100,1.50269999949e-06,7.51349999746e-07,681.440074763
12,13,a->b,1024,100,1.74167000068e-06,8.70835000342e-07,1175.88291651
12,13,b->a,1024,100,1.68877000078e-06,8.44385000391e-07,1212.71694728
12,13,a->b,2048,100,2.31257999985e-06,1.15628999993e-06,1771.18197003
12,13,b->a,2048,100,2.0850299984e-06,1.0425149992e-06,1964.48012889
12,13,a->b,4096,100,3.27844999902e-06,1.63922499951e-06,2498.74178421
12,13,b->a,4096,100,3.13667e-06,1.568335e-06,2611.68691638
12,13,a->b,8192,100,3.99633000143e-06,1.99816500071e-06,4099.76152974
12,13,b->a,8192,100,4.22507999929e-06,2.11253999964e-06,3877.79639741
12,13,a->b,16384,100,6.24759000175e-06,3.12379500087e-06,5244.90243291
12,13,b->a,16384,100,6.27184999985e-06,3.13592499992e-06,5224.61474697
12,13,a->b,32768,100,1.0628980001e-05,5.3144900005e-06,6165.78448674
12,13,b->a,32768,100,1.07780600001e-05,5.38903000006e-06,6080.50057239
12,13,a->b,65536,100,2.02041099988e-05,1.01020549994e-05,6487.39291204
12,13,b->a,65536,100,2.02287599996e-05,1.01143799998e-05,6479.48762074
12,13,a->b,131072,100,3.82201000002e-05,1.91100500001e-05,6858.79942749
12,13,b->a,131072,100,3.83120700008e-05,1.91560350004e-05,6842.33454352
12,13,a->b,262144,100,7.52326499992e-05,3.76163249996e-05,6968.88917253
12,13,b->a,262144,100,7.41913299998e-05,3.70956649999e-05,7066.70172918
12,13,a->b,524288,100,0.000143989649998,7.19948249991e-05,7282.30119326
12,13,b->a,524288,100,0.00014414065,7.20703249999e-05,7274.67234261
12,13,a->b,1048576,100,0.00027507713,0.000137538565,7623.86898541
12,13,b->a,1048576,100,0.000274973129999,0.000137486565,7626.7524758
12,13,a->b,2097152,100,0.000541430569999,0.000270715285,7746.7070247
12,13,b->a,2097152,100,0.000541026379999,0.00027051319,7752.49443476
12,13,a->b,4194304,100,0.00106191779,0.000530958895,7899.48909322
12,13,b->a,4194304,100,0.00106427344,0.00053213672,7882.00445931
12,13,a->b,8388608,100,0.00237081721,0.001185408605,7076.55399549
12,13,b->a,8388608,100,0.00237425506,0.00118712753,7066.3073579
12,13,a->b,16777216,100,0.00313304252,0.00156652126,10709.8552879
12,13,b->a,16777216,100,0.00313311266,0.00156655633,10709.6155298
12,13,a->b,33554432,100,0.00440334613,0.002201673065,15240.4244451
12,13,b->a,33554432,100,0.00441054497,0.002205272485,15215.5492023
12,14,a->b,1,100,1.71773000147e-06,8.58865000737e-07,1.16432733799
12,14,b->a,1,100,9.43929999266e-07,4.71964999633e-07,2.11880118394
12,14,a->b,2,100,9.45930000853e-07,4.72965000426e-07,4.22864270759
12,14,b->a,2,100,9.34109998525e-07,4.67054999262e-07,4.28215093117
12,14,a->b,4,100,9.29600000745e-07,4.64800000373e-07,8.60585197245
12,14,b->a,4,100,9.4031999879e-07,4.70159999395e-07,8.50774205621
12,14,a->b,8,100,9.37009999689e-07,4.68504999844e-07,17.0755915148
12,14,b->a,8,100,9.39519998155e-07,4.69759999078e-07,17.0299727855
12,14,a->b,16,100,9.52640000378e-07,4.76320000189e-07,33.5908632719
12,14,b->a,16,100,9.5194999858e-07,4.7597499929e-07,33.6152109331
12,14,a->b,32,100,1.05014000155e-06,5.25070000776e-07,60.9442549616
12,14,b->a,32,100,1.1183599986e-06,5.591799993e-07,57.2266533854
12,14,a->b,64,100,1.27456999962e-06,6.37284999812e-07,100.426026062
12,14,b->a,64,100,1.34720999995e-06,6.73604999974e-07,95.011171239
12,14,a->b,128,100,1.34790999937e-06,6.73954999684e-07,189.923659681
12,14,b->a,128,100,1.36964999911e-06,6.84824999553e-07,186.909064482
12,14,a->b,256,100,1.47004000155e-06,7.35020000775e-07,348.289842086
12,14,b->a,256,100,1.45341999996e-06,7.26709999981e-07,352.272570911
12,14,a->b,512,100,1.52986000103e-06,7.64930000514e-07,669.342292309
12,14,b->a,512,100,1.51123000023e-06,7.55615000116e-07,677.593748035
12,14,a->b,1024,100,1.64909999967e-06,8.24549999834e-07,1241.88951574
12,14,b->a,1024,100,1.66653000178e-06,8.33265000892e-07,1228.90076855
12,14,a->b,2048,100,2.10738000078e-06,1.05369000039e-06,1943.64566357
12,14,b->a,2048,100,2.13742999904e-06,1.06871499952e-06,1916.32006748
12,14,a->b,4096,100,3.80937000045e-06,1.90468500023e-06,2150.48682565
12,14,b->a,4096,100,3.24027000033e-06,1.62013500017e-06,2528.18437944
12,14,a->b,8192,100,4.19541999918e-06,2.09770999959e-06,3905.21092125
12,14,b->a,8192,100,4.21115000108e-06,2.10557500054e-06,3890.62370036
12,14,a->b,16384,100,6.45600000098e-06,3.22800000049e-06,5075.58859898
12,14,b->a,16384,100,6.40359000045e-06,3.20179500022e-06,5117.12960975
12,14,a->b,32768,100,1.12222200005e-05,5.61111000025e-06,5839.84274031
12,14,b->a,32768,100,1.1283849999e-05,5.64192499951e-06,5807.94675627
12,14,a->b,65536,100,2.06772299998e-05,1.03386149999e-05,6338.95352526
12,14,b->a,65536,100,2.08060799991e-05,1.04030399996e-05,6299.6970119
12,14,a->b,131072,100,3.99919300003e-05,1.99959650001e-05,6554.92245556
12,14,b->a,131072,100,3.96331299999e-05,1.98165649999e-05,6614.26437934
12,14,a->b,262144,100,7.73013499997e-05,3.86506749999e-05,6782.39125192
12,14,b->a,262144,100,7.69467600003e-05,3.84733800001e-05,6813.64621458
12,14,a->b,524288,100,0.000141881669999,7.09408349996e-05,7390.49660189
12,14,b->a,524288,100,0.0001416849,7.08424499999e-05,7400.76041979
12,14,a->b,1048576,100,0.00027493736,0.00013746868,7627.74473429
12,14,b->a,1048576,100,0.00027699945,0.000138499725,7570.96088097
12,14,a->b,2097152,100,0.00053942728,0.00026971364,7775.47624213
12,14,b->a,2097152,100,0.00054672001,0.000273360005,7671.75871248
12,14,a->b,4194304,100,0.00107837325,0.000539186625,7778.94666805
12,14,b->a,4194304,100,0.00107724306,0.00053862153,7787.10795316
12,14,a->b,8388608,100,0.00216033434,0.00108016717,7766.02754924
12,14,b->a,8388608,100,0.00215694737,0.001078473685,7778.22223822
12,14,a->b,16777216,100,0.00279802627,0.001399013135,11992.1790441
12,14,b->a,16777216,100,0.00278672658,0.00139336329,12040.8052375
12,14,a->b,33554432,100,0.00389972045,0.001949860225,17208.6345317
12,14,b->a,33554432,100,0.00392560927,0.001962804635,17095.1460994
12,15,a->b,1,100,1.79035999963e-06,8.95179999816e-07,1.11709376908
12,15,b->a,1,100,9.52039999902e-07,4.76019999951e-07,2.10075206946
12,15,a->b,2,100,9.63959998899e-07,4.81979999449e-07,4.14954977859
12,15,b->a,2,100,9.5895999948e-07,4.7947999974e-07,4.17118545317
12,15,a->b,4,100,9.53549999849e-07,4.76774999925e-07,8.38970164256
12,15,b->a,4,100,9.48230001541e-07,4.7411500077e-07,8.43677165561
12,15,a->b,8,100,9.58360001277e-07,4.79180000639e-07,16.6951875899
12,15,b->a,8,100,9.52240000061e-07,4.7612000003e-07,16.802486767
12,15,a->b,16,100,9.62159999744e-07,4.81079999872e-07,33.2585017133
12,15,b->a,16,100,9.72079999428e-07,4.86039999714e-07,32.9191013279
12,15,a->b,32,100,1.04591999843e-06,5.22959999216e-07,61.1901484778
12,15,b->a,32,100,1.11987000082e-06,5.5993500041e-07,57.149490524
12,15,a->b,64,100,1.28017999941e-06,6.40089999706e-07,99.9859395232
12,15,b->a,64,100,1.2860899983e-06,6.43044999151e-07,99.5264718402
12,15,a->b,128,100,1.33789000074e-06,6.68945000371e-07,191.346074683
12,15,b->a,128,100,1.28930000074e-06,6.44650000368e-07,198.557356592
12,15,a->b,256,100,1.44388999843e-06,7.21944999214e-07,354.597649792
12,15,b->a,256,100,1.45651999901e-06,7.28259999505e-07,351.522808027
12,15,a->b,512,100,1.56132000029e-06,7.80660000146e-07,655.855301801
12,15,b->a,512,100,1.48827999965e-06,7.44139999824e-07,688.042572797
12,15,a->b,1024,100,1.76441000121e-06,8.82205000607e-07,1160.72794792
12,15,b->a,1024,100,1.67354000041e-06,8.36770000205e-07,1223.75324133
12,15,a->b,2048,100,2.37740000102e-06,1.18870000051e-06,1722.89055196
12,15,b->a,2048,100,2.18763000021e-06,1.0938150001e-06,1872.34587184
12,15,a->b,4096,100,3.37183000056e-06,1.68591500028e-06,2429.54122795
12,15,b->a,4096,100,3.21923999991e-06,1.60961999995e-06,2544.69999138
12,15,a->b,8192,100,4.13440000102e-06,2.06720000051e-06,3962.84829623
12,15,b->a,8192,100,4.13970999944e-06,2.06985499972e-06,3957.765158
12,15,a->b,16384,100,6.43756000045e-06,3.21878000022e-06,5090.12731496
12,15,b->a,16384,100,6.52212999967e-06,3.26106499983e-06,5024.12555433
12,15,a->b,32768,100,1.13291399998e-05,5.66456999991e-06,5784.72858496
12,15,b->a,32768,100,1.12579999995e-05,5.62899999977e-06,5821.28264369
12,15,a->b,65536,100,2.09504600002e-05,1.04752300001e-05,6256.28267821
12,15,b->a,65536,100,2.08990600004e-05,1.04495300002e-05,6271.66963479
12,15,a->b,131072,100,3.95548699998e-05,1.97774349999e-05,6627.35081675
12,15,b->a,131072,100,3.96076699985e-05,1.98038349993e-05,6618.51606039
12,15,a->b,262144,100,7.63092300008e-05,3.81546150004e-05,6870.57122703
12,15,b->a,262144,100,7.67384600022e-05,3.83692300011e-05,6832.14127551
12,15,a->b,524288,100,0.000143465240001,7.17326200004e-05,7308.92026525
12,15,b->a,524288,100,0.00014326755,7.16337749998e-05,7319.0055948
12,15,a->b,1048576,100,0.000271689670001,0.000135844835,7718.92431536
12,15,b->a,1048576,100,0.00027142616,0.00013571308,7726.41811681
12,15,a->b,2097152,100,0.000534595829999,0.000267297915,7845.74769318
12,15,b->a,2097152,100,0.00054744711,0.000273723555,7661.56935233
12,15,a->b,4194304,100,0.00107894115,0.000539470575,7774.85222434
12,15,b->a,4194304,100,0.0010780405,0.00053902025,7781.3477323
12,15,a->b,8388608,100,0.00219483773,0.001097418865,7643.94368235
12,15,b->a,8388608,100,0.00219050484,0.00109525242,7659.06365219
12,15,a->b,16777216,100,0.0028335346,0.0014167673,11841.8995131
12,15,b->a,16777216,100,0.00283381785,0.001416908925,11840.7158738
12,15,a->b,33554432,100,0.00391930757,0.001959653785,17122.6327104
12,15,b->a,33554432,100,0.00393135911,0.001965679555,17070.1434599
12,16,a->b,1,100,7.4689600001e-06,3.73448000005e-06,0.267774897707
12,16,b->a,1,100,7.42487999787e-06,3.71243999894e-06,0.269364622805
12,16,a->b,2,100,7.41715999993e-06,3.70857999997e-06,0.539289970829
12,16,b->a,2,100,7.40964999977e-06,3.70482499989e-06,0.539836564497
12,16,a->b,4,100,7.41915999924e-06,3.70957999962e-06,1.07828918649
12,16,b->a,4,100,7.46965999951e-06,3.73482999976e-06,1.07099921556
12,16,a->b,8,100,7.45323000046e-06,3.72661500023e-06,2.14672028087
12,16,b->a,8,100,7.46305000121e-06,3.7315250006e-06,2.14389559194
12,16,a->b,16,100,7.58368000106e-06,3.79184000053e-06,4.21958732377
12,16,b->a,16,100,7.50283000116e-06,3.75141500058e-06,4.26505731771
12,16,a->b,32,100,7.47016000105e-06,3.73508000052e-06,8.56742024147
12,16,b->a,32,100,7.4896000001e-06,3.74480000005e-06,8.54518265317
12,16,a->b,64,100,7.48750000184e-06,3.74375000092e-06,17.0951585935
12,16,b->a,64,100,7.42717999856e-06,3.71358999928e-06,17.2339972944
12,16,a->b,128,100,8.51388000001e-06,4.25694e-06,30.0685468905
12,16,b->a,128,100,8.45473000027e-06,4.22736500013e-06,30.2789089648
12,16,a->b,256,100,8.7441300002e-06,4.3720650001e-06,58.5535667915
12,16,b->a,256,100,8.7270400013e-06,4.36352000065e-06,58.6682311441
12,16,a->b,512,100,8.80495000047e-06,4.40247500023e-06,116.298218609
12,16,b->a,512,100,8.85668999899e-06,4.4283449995e-06,115.618814717
12,16,a->b,1024,100,8.9373999981e-06,4.46869999905e-06,229.149417105
12,16,b->a,1024,100,8.94525999911e-06,4.47262999955e-06,228.948068609
12,16,a->b,2048,100,9.1440999995e-06,4.57204999975e-06,447.939108302
12,16,b->a,2048,100,9.2283999993e-06,4.61419999965e-06,443.847254162
12,16,a->b,4096,100,9.49368000192e-06,4.74684000096e-06,862.889838118
12,16,b->a,4096,100,9.48588000028e-06,4.74294000014e-06,863.599370829
12,16,a->b,8192,100,1.02522499992e-05,5.12612499961e-06,1598.08822466
12,16,b->a,8192,100,1.0229290001e-05,5.1146450005e-06,1601.67518942
12,16,a->b,16384,100,1.19097600009e-05,5.95488000044e-06,2751.35687013
12,16,b->a,16384,100,1.19493499983e-05,5.97467499915e-06,2742.24121016
12,16,a->b,32768,100,2.73786000002e-05,1.36893000001e-05,2393.6943452
12,16,b->a,32768,100,2.73109799991e-05,1.36554899996e-05,2399.62095839
12,16,a->b,65536,100,3.18282199987e-05,1.59141099994e-05,4118.10651068
12,16,b->a,65536,100,3.20610800009e-05,1.60305400004e-05,4088.19665453
12,16,a->b,131072,100,3.87727599991e-05,1.93863799996e-05,6761.03532495
12,16,b->a,131072,100,5.42963199996e-05,2.71481599998e-05,4828.02517743
12,16,a->b,262144,100,5.23847199997e-05,2.61923599999e-05,10008.4146675
12,16,b->a,262144,100,5.23872100007e-05,2.61936050003e-05,10007.9389605
12,16,a->b,524288,100,7.69670099999e-05,3.84835049999e-05,13623.7070922
12,16,b->a,524288,100,7.68227399999e-05,3.84113699999e-05,13649.2918633
12,16,a->b,1048576,100,0.00012058605,6.0293025e-05,17391.3317502
12,16,b->a,1048576,100,0.00012104768,6.05238399999e-05,17325.0077986
12,16,a->b,2097152,100,0.000204554009999,0.000102277005,20504.628582
12,16,b->a,2097152,100,0.000204425730001,0.000102212865,20517.4955226
12,16,a->b,4194304,100,0.00037324467,0.000186622335,22474.8232842
12,16,b->a,4194304,100,0.00037314097,0.000186570485,22481.0692859
12,16,a->b,8388608,100,0.000725660820001,0.00036283041,23119.9143423
12,16,b->a,8388608,100,0.000725381320001,0.00036269066,23128.8227824
12,16,a->b,16777216,100,0.0014325489,0.00071627445,23422.8876934
12,16,b->a,16777216,100,0.00143237108,0.00071618554,23425.7954999
12,16,a->b,33554432,100,0.00284805802,0.00142402901,23563.0255875
12,16,b->a,33554432,100,0.00284734447,0.001423672235,23568.9305271
12,17,a->b,1,100,7.65581999985e-06,3.82790999993e-06,0.261239161845
12,17,b->a,1,100,7.56915000011e-06,3.78457500005e-06,0.264230461805
12,17,a->b,2,100,7.54359999974e-06,3.77179999987e-06,0.530250808651
12,17,b->a,2,100,7.40072999861e-06,3.7003649993e-06,0.540487222308
12,17,a->b,4,100,7.46054000047e-06,3.73027000023e-06,1.07230843873
12,17,b->a,4,100,7.45692999999e-06,3.72846499999e-06,1.07282755772
12,17,a->b,8,100,7.52077000016e-06,3.76038500008e-06,2.12744173797
12,17,b->a,8,100,7.49861000031e-06,3.74930500016e-06,2.13372878431
12,17,a->b,16,100,7.46936000041e-06,3.73468000021e-06,4.28416892454
12,17,b->a,16,100,7.49370999984e-06,3.74685499992e-06,4.2702479814
12,17,a->b,32,100,7.537890001e-06,3.7689450005e-06,8.49043963118
12,17,b->a,32,100,7.46585000115e-06,3.73292500058e-06,8.57236617265
12,17,a->b,64,100,7.4812899993e-06,3.74064499965e-06,17.1093487904
12,17,b->a,64,100,7.5458099991e-06,3.77290499955e-06,16.9630563207
12,17,a->b,128,100,8.49464999874e-06,4.24732499937e-06,30.1366154036
12,17,b->a,128,100,8.5097300007e-06,4.25486500035e-06,30.0832106282
12,17,a->b,256,100,8.70765999935e-06,4.35382999967e-06,58.798804735
12,17,b->a,256,100,8.83605000126e-06,4.41802500063e-06,57.944443493
12,17,a->b,512,100,8.79392000115e-06,4.39696000058e-06,116.444088628
12,17,b->a,512,100,8.83855999973e-06,4.41927999987e-06,115.855976543
12,17,a->b,1024,100,8.95764000006e-06,4.47882000003e-06,228.631648513
12,17,b->a,1024,100,8.95688000128e-06,4.47844000064e-06,228.6510481
12,17,a->b,2048,100,9.16453999935e-06,4.58226999967e-06,446.940053761
12,17,b->a,2048,100,9.15845999998e-06,4.57922999999e-06,447.236762513
12,17,a->b,4096,100,9.53706000018e-06,4.76853000009e-06,858.964922087
12,17,b->a,4096,100,9.58326999807e-06,4.79163499904e-06,854.823040741
12,17,a->b,8192,100,1.03767900009e-05,5.18839500046e-06,1578.90831351
12,17,b->a,8192,100,1.03790799994e-05,5.18953999972e-06,1578.55994952
12,17,a->b,16384,100,1.19687699998e-05,5.98438499992e-06,2737.79176978
12,17,b->a,16384,100,1.21042499995e-05,6.05212499977e-06,2707.14831578
12,17,a->b,32768,100,2.90369100003e-05,1.45184550001e-05,2256.98946614
12,17,b->a,32768,100,2.90440599997e-05,1.45220299999e-05,2256.4338457
12,17,a->b,65536,100,3.45191299994e-05,1.72595649997e-05,3797.08295089
12,17,b->a,65536,100,3.41605599988e-05,1.70802799994e-05,3836.93944141
12,17,a->b,131072,100,4.21509000012e-05,2.10754500006e-05,6219.17918699
12,17,b->a,131072,100,4.19365100015e-05,2.09682550008e-05,6250.97319712
12,17,a->b,262144,100,5.66234200005e-05,2.83117100003e-05,9259.20758575
12,17,b->a,262144,100,5.68935599995e-05,2.84467799997e-05,9215.24334221
12,17,a->b,524288,100,8.35990400014e-05,4.17995200007e-05,12542.9191529
12,17,b->a,524288,100,8.33920800005e-05,4.16960400003e-05,12574.0477992
12,17,a->b,1048576,100,0.00012916937,6.4584685e-05,16235.6756869
12,17,b->a,1048576,100,0.000127746979999,6.38734899997e-05,16416.450706
12,17,a->b,2097152,100,0.000211865649999,0.000105932824999,19796.9987113
12,17,b->a,2097152,100,0.000211589210001,0.000105794605,19822.8633681
12,17,a->b,4194304,100,0.000378753539999,0.000189376769999,22147.9329276
12,17,b->a,4194304,100,0.00037884478,0.00018942239,22142.5988765
12,17,a->b,8388608,100,0.000736992969998,0.000368496484999,22764.4179564
12,17,b->a,8388608,100,0.000736273769999,0.000368136884999,22786.6544805
12,17,a->b,16777216,100,0.00145003625,0.000725018125,23140.409076
12,17,b->a,16777216,100,0.00145240986,0.000726204929999,23102.5917161
12,17,a->b,33554432,100,0.00287564312,0.00143782156,23336.9932219
12,17,b->a,33554432,100,0.00287881714,0.00143940857,23311.2631808
12,18,a->b,1,100,7.52808000016e-06,3.76404000008e-06,0.265671990728
12,18,b->a,1,100,7.38849999834e-06,3.69424999917e-06,0.270690938682
12,18,a->b,2,100,7.49820999999e-06,3.749105e-06,0.533460652609
12,18,b->a,2,100,7.59619999826e-06,3.79809999913e-06,0.526579079134
12,18,a->b,4,100,7.54701000005e-06,3.77350500003e-06,1.06002244597
12,18,b->a,4,100,7.43328999988e-06,3.71664499994e-06,1.07623945792
12,18,a->b,8,100,7.45943999846e-06,3.72971999923e-06,2.14493313215
12,18,b->a,8,100,7.39831999908e-06,3.69915999954e-06,2.16265314314
12,18,a->b,16,100,7.41103999871e-06,3.70551999936e-06,4.31788251117
12,18,b->a,16,100,7.52206000016e-06,3.76103000008e-06,4.25415378225
12,18,a->b,32,100,7.4852900002e-06,3.7426450001e-06,8.55010293499
12,18,b->a,32,100,7.45885000015e-06,3.72942500007e-06,8.58041118922
12,18,a->b,64,100,7.45803999962e-06,3.72901999981e-06,17.1626861758
12,18,b->a,64,100,7.46704999983e-06,3.73352499992e-06,17.1419770864
12,18,a->b,128,100,8.46940000201e-06,4.23470000101e-06,30.226462316
12,18,b->a,128,100,8.44802000074e-06,4.22401000037e-06,30.3029585604
12,18,a->b,256,100,8.79342999951e-06,4.39671499976e-06,58.2252886562
12,18,b->a,256,100,8.7838599984e-06,4.3919299992e-06,58.288725013
12,18,a->b,512,100,8.82869000179e-06,4.4143450009e-06,115.985497259
12,18,b->a,512,100,8.84696999947e-06,4.42348499973e-06,115.745842934
12,18,a->b,1024,100,8.98409000001e-06,4.49204500001e-06,227.958535589
12,18,b->a,1024,100,9.14964000003e-06,4.57482000002e-06,223.833943193
12,18,a->b,2048,100,9.34539999889e-06,4.67269999945e-06,438.290495911
12,18,b->a,2048,100,9.21196000036e-06,4.60598000018e-06,444.639360119
12,18,a->b,4096,100,9.50901000124e-06,4.75450500062e-06,861.498725833
12,18,b->a,4096,100,9.5185400005e-06,4.75927000025e-06,860.636189959
12,18,a->b,8192,100,1.0354850001e-05,5.17742500051e-06,1582.25372636
12,18,b->a,8192,100,1.03483199996e-05,5.1741599998e-06,1583.2521608
12,18,a->b,16384,100,1.19538500007e-05,5.97692500037e-06,2741.20889906
12,18,b->a,16384,100,1.20420300004e-05,6.02101500021e-06,2721.13588812
12,18,a->b,32768,100,2.9299119999e-05,1.46495599995e-05,2236.79072963
12,18,b->a,32768,100,2.90585899984e-05,1.45292949992e-05,2255.30557414
12,18,a->b,65536,100,3.45696199997e-05,1.72848099999e-05,3791.53719367
12,18,b->a,65536,100,3.43397000006e-05,1.71698500003e-05,3816.9232695
12,18,a->b,131072,100,4.222755e-05,2.1113775e-05,6207.89034647
12,18,b->a,131072,100,4.24732200008e-05,2.12366100004e-05,6171.98319305
12,18,a->b,262144,100,6.00768999993e-05,3.00384499997e-05,8726.9482947
12,18,b->a,262144,100,5.98133899985e-05,2.99066949992e-05,8765.39517345
12,18,a->b,524288,100,9.12761099994e-05,4.56380549997e-05,11487.9567064
12,18,b->a,524288,100,9.18898999998e-05,4.59449499999e-05,11411.2214727
12,18,a->b,1048576,100,0.000150749249999,7.53746249995e-05,13911.5252647
12,18,b->a,1048576,100,0.000151087520001,7.55437600003e-05,13880.3787367
12,18,a->b,2097152,100,0.000280221390001,0.000140110695,14967.8224064
12,18,b->a,2097152,100,0.00027923225,0.000139616125,15020.84376
12,18,a->b,4194304,100,0.0005441324,0.0002720662,15416.4831942
12,18,b->a,4194304,100,0.0005403243,0.00027016215,15525.1355529
12,18,a->b,8388608,100,0.00107612509,0.000538062544999,15590.3957225
12,18,b->a,8388608,100,0.00107251709,0.000536258545001,15642.842577
12,18,a->b,16777216,100,0.00215492035,0.001077460175,15571.0776039
12,18,b->a,16777216,100,0.00214241371,0.001071206855,15661.9759495
12,18,a->b,33554432,100,0.00427110893,0.002135554465,15712.2810726
12,18,b->a,33554432,100,0.0042716186,0.0021358093,15710.4063551
